gross,budget,senti_actor,senti_director,country,genres,imdb_score,count_actor,count_director,senti_comment,log_budget
181395380,45000000,0.096055976,0,USA,Comedy,6.8,20,120,0.224939646,17.62217305
14946229,25000000,0.331419553,0.110234425,UK,Biography,7.3,20,198.3301927,0.168691457,17.03438638
130512915,45000000,0.094523467,0.110234425,USA,Comedy,4.8,58,198.3301927,0.179375569,17.62217305
139852971,45000000,0.057845845,0.110234425,France,Action,6.3,496,198.3301927,0.060718931,17.62217305
110000082,48000000,0.173413403,0.110234425,USA,Comedy,5.5,153,198.3301927,0.07787571,17.68671157
106807667,45000000,0.084992965,0.110234425,USA,Action,6.2,20,198.3301927,0.247190375,17.62217305
101702060,45000000,0.062408233,0.110234425,USA,Action,5.8,177,198.3301927,0.128703873,17.62217305
95149435,40000000,0.097184469,0.231104167,USA,Comedy,5.7,497,20,0.196490863,17.50439001
100768056,45000000,0.165885176,0.110234425,USA,Crime,6.5,498,198.3301927,0.159927596,17.62217305
92115211,45000000,0.059776997,0.113621152,USA,Crime,6.7,494,60,0.190890103,17.62217305
93452056,45000000,0.110616893,0.047441712,USA,Adventure,7.4,483,500,0.191513846,17.62217305
83287363,45000000,0.097169291,0.110234425,USA,Action,6.9,492,198.3301927,0.170474142,17.62217305
82931301,60000000,0.001,0.110234425,Germany,Comedy,5.5,500,198.3301927,0.148803733,17.90985512
60962878,46000000,0.290844399,0.123151129,USA,Crime,8.1,494,180,0.097266498,17.64415195
76261036,45000000,0.165885176,0.110234425,USA,Crime,7.7,498,198.3301927,0.148273944,17.62217305
71423726,45000000,0.10853558,0.110234425,USA,Adventure,7.3,493,198.3301927,0.233121242,17.62217305
71277420,45000000,0.129751558,0.110234425,USA,Comedy,5.2,199,198.3301927,0.001956391,17.62217305
88625922,45000000,0.132119417,0.083144198,USA,Adventure,7.1,284.7456014,100,0.138694687,17.62217305
70001065,45000000,0.165685027,0.110234425,USA,Action,7.1,120,198.3301927,0.138694687,17.62217305
67253092,30000000,0.148018536,0.046620453,USA,Drama,7.2,499,60,0.222867051,17.21670794
66790248,45000000,0.210869048,0.110234425,USA,Drama,6.5,20,198.3301927,0.138694687,17.62217305
65557989,45000000,0.204223214,0.110234425,USA,Action,4.6,20,198.3301927,0.085786552,17.62217305
60786269,45000000,0.132119417,0.234309848,USA,Comedy,5.6,284.7456014,100,0.096888334,17.62217305
59365105,45000000,0.152137102,0.134371307,UK,Comedy,7.7,499,180,0.135718274,17.62217305
162792677,120000000,0.132119417,0.051564153,USA,Adventure,7.2,284.7456014,40,0.273516089,18.6030023
31598308,35000000,0.078728076,0.110234425,USA,Horror,6.8,462,198.3301927,0.133503833,17.37085862
57362581,45000000,0.163936616,0.110234425,Peru,Action,5.4,497,198.3301927,0.138694687,17.62217305
53854588,45000000,0.154435134,0.110234425,USA,Comedy,6.3,492,198.3301927,0.207239862,17.62217305
52580895,45000000,0.062408233,0.110234425,USA,Comedy,5.6,177,198.3301927,0.138694687,17.62217305
51019112,50000000,0.159023122,0.110234425,USA,Adventure,6.8,494,198.3301927,0.065849452,17.72753356
48114556,26000000,0.132119417,0.110234425,USA,Comedy,4.3,284.7456014,198.3301927,0.141796101,17.0736071
50648679,45000000,0.040881449,0.110234425,France,Action,6.3,238,198.3301927,0.045374001,17.62217305
46280507,40000000,0.154898819,0.110234425,USA,Comedy,6.5,496,198.3301927,0.188516739,17.50439001
38360195,45000000,0.109915806,0.110234425,USA,Adventure,6.4,482,198.3301927,0.211384643,17.62217305
46815748,45000000,0.116473016,0.110234425,USA,Action,6.3,494,198.3301927,0.118673176,17.62217305
35617599,45000000,0.116357646,0.148784027,USA,Drama,5.9,120,200,0.178799777,17.62217305
47307550,45000000,0.132119417,0.059870912,USA,Crime,6.5,284.7456014,240,0.103686079,17.62217305
32003620,25000000,0.132119417,0.110234425,USA,Action,6.5,284.7456014,198.3301927,0.138694687,17.03438638
27972410,35000000,0.132119417,0.110234425,UK,Action,6.1,284.7456014,198.3301927,0.171898313,17.37085862
28133159,50000000,0.093487696,0.110234425,USA,Adventure,5.9,498,198.3301927,0.14037851,17.72753356
27400000,40000000,0.132119417,0.130576011,USA,Action,6.6,284.7456014,500,0.138694687,17.50439001
24343673,45000000,0.132119417,0.197327178,USA,Drama,7.4,284.7456014,40,0.179059141,17.62217305
22877808,35000000,0.150531524,0.198971202,USA,Drama,7.3,495,420,0.088638329,17.37085862
36883539,52000000,0.036719474,0.133938202,Germany,Action,6.6,495,140,0.121859146,17.76675428
22531698,70000000,0.072271424,0.110234425,France,Action,5.6,497,198.3301927,0.138694687,18.0640058
20400913,45000000,0.132119417,0.077857749,USA,Action,5.3,284.7456014,160,0.138694687,17.62217305
20101861,45000000,0.18400122,0.098761202,USA,Comedy,6,57,120,0.187767703,17.62217305
25200412,45000000,0.132119417,0.052866052,USA,Adventure,5.4,284.7456014,100,0.141849833,17.62217305
19719930,45000000,0.132119417,0.083605526,USA,Crime,6.8,284.7456014,280,0.107834077,17.62217305
19377727,45000000,0.078887599,0.110234425,USA,Comedy,6.4,79,198.3301927,0.135633161,17.62217305
13401683,35000000,0.034811699,0.110234425,UK,Action,7.1,120,198.3301927,0.151246433,17.37085862
17300889,45000000,0.132119417,0.110234425,Australia,Action,4.9,284.7456014,198.3301927,0.138694687,17.62217305
15527125,57000000,0.09327378,0.036895669,USA,Drama,5.8,487,260,0.20457711,17.85856183
13560960,50000000,0.124975108,0.059870912,USA,Biography,7.1,483,240,0.177011357,17.72753356
15523168,45000000,0.145080852,0.079913517,France,Mystery,7.2,79,340,0.111043892,17.62217305
11146409,45000000,0.146251889,0,USA,Action,6,140,120,0.127051207,17.62217305
7916887,45000000,0.124437456,0.082183598,USA,Action,6,218,500,0.088356194,17.62217305
6565495,45000000,0.132119417,0.234882708,China,Drama,7,284.7456014,40,0.130433805,17.62217305
15279680,40000000,0.093487696,0.110234425,USA,Action,5.4,498,198.3301927,0.0688481,17.50439001
7262288,40000000,0.159023122,0,USA,Comedy,6.5,494,100,0.138694687,17.50439001
4584886,45000000,0.132119417,0.068178941,USA,Drama,6.4,284.7456014,220,0.138694687,17.62217305
2154540,45000000,0.098276515,0.110234425,USA,Action,4.9,20,198.3301927,0.098086547,17.62217305
8129455,45000000,0.146905843,0.1222452,USA,Action,6.3,491,60,0.170494534,17.62217305
136019448,44500000,0.052295455,0.089351422,USA,Biography,7.7,20,500,0.136920217,17.61099975
183875760,44000000,0.097169291,0.098675819,USA,Action,7.8,492,398,0.221479489,17.59970019
67061228,40000000,0.135949804,0.110234425,USA,Action,5.5,498,198.3301927,0.077937404,17.50439001
53300852,44000000,0.152502606,0.110234425,USA,Crime,7.5,496,198.3301927,0.152125177,17.59970019
150415432,44000000,0.163936616,0.110234425,USA,Action,6.4,497,198.3301927,0.153478252,17.59970019
44834712,44000000,0.124437456,0.141298723,USA,Drama,5.6,218,60,0.118987352,17.59970019
84300000,2600000,0.129273442,0.110234425,USA,Animation,7.5,58,198.3301927,0.234257802,14.771022
1500000,44000000,0.330339145,0.020520833,USA,Adventure,6.8,496,20,0.077787273,17.59970019
62318875,50000000,0.132119417,0.110234425,USA,Action,6.8,284.7456014,198.3301927,0.137307475,17.72753356
5773519,40000000,0.132119417,0.110234425,USA,Drama,6,284.7456014,198.3301927,0.155895149,17.50439001
51768623,43000000,0.132119417,0.073821171,USA,Drama,7.3,284.7456014,40,0.244461433,17.57671067
37035515,43000000,0.078963902,0.249469787,USA,Comedy,6,495,20,0.087585204,17.57671067
24520892,45000000,0.110616893,0.110234425,France,Action,7,483,198.3301927,0.157657308,17.62217305
24430272,43000000,0.132119417,-0.102111111,USA,Comedy,5.1,284.7456014,20,0.163624992,17.57671067
158348400,42000000,0.079002788,0.210869048,USA,Drama,6.8,499,20,0.149077541,17.55318018
31136950,44000000,0.132119417,0.110234425,USA,Drama,6.5,284.7456014,198.3301927,0.14870943,17.59970019
29113588,40000000,0.11573019,0.146692989,USA,Action,6.6,475,60,0.149962187,17.50439001
138447667,42000000,0.148018536,0.148263558,USA,Action,7.2,499,60,0.140029225,17.55318018
116006080,42000000,0.130354402,0.110234425,UK,Comedy,7,493,198.3301927,0.219920417,17.55318018
106793915,45000000,0.205429545,0.115112498,UK,Adventure,7,59,40,0.187052884,17.62217305
87856565,42000000,0.170784876,0.110234425,USA,Comedy,5.9,117,198.3301927,0.149678542,17.55318018
70100000,40000000,0.094144526,0.110234425,USA,Comedy,5.4,436,198.3301927,0.22077515,17.50439001
159578352,43000000,0.053698641,0.220181944,USA,Action,6.6,459,300,0.104517682,17.57671067
57750000,31115000,0.14929335,0.110234425,UK,Biography,7,20,198.3301927,0.190249869,17.25320058
45290318,42000000,0.226335719,0.110234425,USA,Action,6.5,498,198.3301927,0.224993598,17.55318018
41543207,42000000,0.110616893,0.160833333,USA,Crime,6.3,483,20,0.174932125,17.55318018
41252428,42000000,0.330339145,0.073924276,USA,Comedy,6.5,496,500,0.257527248,17.55318018
35228696,32000000,0.048623405,0.110234425,USA,Drama,6.5,492,198.3301927,0.136194833,17.28124646
59992760,42000000,0.137973537,0.110234425,USA,Comedy,5.8,489,198.3301927,0.076991877,17.55318018
34667015,32000000,0.215438158,0.204150358,UK,Action,6.6,79,60,0.138222344,17.28124646
37652565,42000000,0.178026501,0.110234425,USA,Fantasy,5.4,397,198.3301927,0.056027364,17.55318018
24375436,42000000,0.152502606,0.110234425,USA,Action,6.1,496,198.3301927,0.114876929,17.55318018
20915465,42000000,0.121948465,0.110234425,UK,Adventure,4,99,198.3301927,0.108849447,17.55318018
24127895,50000000,0.093487696,-0.019729167,USA,Crime,7.6,498,20,0.137736493,17.72753356
84961,31000000,0.099383957,0.234882708,China,Action,7.9,499,40,0.173009315,17.24949776
26404753,40000000,0.018939394,0.110234425,USA,Action,5.3,20,198.3301927,0.186657913,17.50439001
6105175,44000000,0.132119417,0.110234425,USA,Comedy,6.6,284.7456014,198.3301927,0.062115621,17.59970019
5664251,45000000,0.114386988,0.110234425,New Zealand,Action,6.3,159,198.3301927,0.119853934,17.62217305
1260917,27000000,0.079441392,0.110234425,France,Action,7.2,39,198.3301927,0.151889843,17.11134742
116724075,41000000,0.113233937,0.110234425,USA,Drama,7,38,198.3301927,0.209248581,17.52908262
56083966,65000000,0.108603594,0.110234425,USA,Action,6.9,496,198.3301927,0.199327973,17.98989783
22108977,41000000,0.214950707,0.110234425,Hong Kong,Action,5.2,20,198.3301927,0.10043449,17.52908262
293501675,40000000,0.036719474,0.073692088,USA,Drama,8.1,495,500,0.129428617,17.50439001
18600911,42000000,0.132119417,0.110234425,USA,Action,6.6,284.7456014,198.3301927,0.138128068,17.55318018
7204138,41000000,0.120829208,0.110234425,USA,Comedy,6.2,437,198.3301927,0.184563601,17.52908262
90800000,8000000,0.220800189,0.110234425,USA,Action,7.2,40,198.3301927,0.224650907,15.8949521
150117807,40000000,0.129381611,0.06100974,USA,Crime,7.3,497,20,0.090530008,17.50439001
163947053,40000000,0.136740062,0.103125,USA,Comedy,6.7,495,20,0.13720767,17.50439001
116735231,70000000,0.210310638,0.110234425,USA,Crime,6.4,39,198.3301927,0.137164077,18.0640058
118500000,40000000,0.138757423,0.063958679,USA,Adventure,7.8,39,60,0.178475902,17.50439001
126546825,40000000,0.076256892,0.105067386,France,Action,6.4,495,78,0.205998719,17.50439001
166147885,40000000,0.132119417,0.057002656,USA,Drama,4.1,284.7456014,80,0.050955051,17.50439001
111760631,38000000,0.163936616,0.120926316,USA,Action,4.1,497,220,0.080921248,17.45309672
108706165,40000000,0.132119417,0.113621152,USA,Crime,7.4,284.7456014,60,0.114175918,17.50439001
138614544,40000000,0.123344446,0.159016865,USA,Comedy,5.8,496,60,0.115227456,17.50439001
125069696,40000000,0.095302203,0.107634239,USA,Action,7.6,99,80,0.088761735,17.50439001
107458785,40000000,0.151465052,0.181610516,USA,Comedy,7.2,492,40,0.257498874,17.50439001
102310175,40000000,0.132119417,0.11762895,USA,Horror,7.8,284.7456014,100,0.111153417,17.50439001
96917897,40000000,0.022272039,0.104332807,USA,Biography,7.7,492,440,0.15653057,17.50439001
93952276,40000000,0.058510975,0.110234425,USA,Comedy,6.4,40,198.3301927,0.119511512,17.50439001
90703745,45000000,0.132119417,0.110234425,USA,Comedy,5.1,284.7456014,198.3301927,0.019496804,17.62217305
89138076,40000000,0.18125,0.093021173,USA,Horror,5.5,20,200,0.166205705,17.50439001
87666629,40000000,0.138757423,0.063958679,USA,Adventure,7.4,39,60,0.182419297,17.50439001
90353764,40000000,0.089422114,0.110234425,USA,Comedy,6,477,198.3301927,0.08554861,17.50439001
82522790,40000000,0.104763994,0.107094669,USA,Fantasy,7.5,494,220,0.080515742,17.50439001
94125426,40000000,0.116473016,0.073498632,USA,Biography,7,494,120,0.138694687,17.50439001
95001343,40000000,0.097169291,0.110234425,USA,Biography,7.5,492,198.3301927,0.183465456,17.50439001
81292135,40000000,0.170784876,0.110234425,USA,Crime,7.3,117,198.3301927,0.159258821,17.50439001
86208010,35000000,0.117561761,0.110234425,USA,Comedy,5.7,492,198.3301927,0.102147314,17.37085862
81593527,40000000,0.089207443,0.007039632,USA,Adventure,7.3,493,60,0.191965202,17.50439001
75274748,35000000,0.152502606,0.124497057,USA,Comedy,7.2,496,80,0.154357743,17.37085862
90835030,40000000,0.198421266,0.110234425,USA,Action,5.9,20,198.3301927,0.09763989,17.50439001
72455275,40000000,0.132119417,0.10162648,USA,Action,7.8,284.7456014,269,0.227926521,17.50439001
75305995,40000000,0.134958012,0.110234425,USA,Biography,7.7,275,198.3301927,0.138694687,17.50439001
74098862,40000000,0.127826203,0.097582034,USA,Crime,8.1,386,320,0.11504771,17.50439001
72266306,40000000,0.175826541,0.110234425,USA,Crime,6.6,438,198.3301927,0.086202801,17.50439001
71347010,40000000,0.121110723,0.110234425,USA,Comedy,7.1,79,198.3301927,0.202506606,17.50439001
70836296,40000000,-0.004622291,0.110234425,USA,Comedy,5.9,358,198.3301927,0.153233306,17.50439001
70405498,40000000,0.132119417,0.059870912,France,Drama,8,284.7456014,240,0.167593295,17.50439001
70163652,40000000,0.132119417,0.110234425,USA,Comedy,4.6,284.7456014,198.3301927,0.106941919,17.50439001
66808615,34000000,0.121110723,0.06275,USA,Adventure,6.1,79,20,0.133833627,17.34187108
115603980,65000000,0.236510348,0.031445446,USA,Biography,7.2,80,92,0.119973809,17.98989783
64149837,20000000,0.126197994,0.110234425,USA,Comedy,6.4,296,198.3301927,0.138694687,16.81124283
83906114,40000000,0.154435134,0.110234425,USA,Comedy,6,492,198.3301927,0.113218272,17.50439001
66466372,40000000,0.132119417,0.110234425,USA,Horror,5.2,284.7456014,198.3301927,0.138694687,17.50439001
72306065,40000000,0.151465052,0.073393435,USA,Drama,7.6,492,476,0.137135482,17.50439001
59068786,40000000,0.132119417,0.135036805,USA,Action,6.4,284.7456014,280,0.038516475,17.50439001
57887882,50000000,0.132119417,0.110234425,USA,Comedy,6.1,284.7456014,198.3301927,0.210268587,17.72753356
53955614,40000000,0.142770044,0.175706581,USA,Action,6.1,237,240,0.162370132,17.50439001
54967359,40000000,0.083381254,0.110234425,USA,Action,5.2,99,198.3301927,0.118410522,17.50439001
54228104,35000000,0.120703165,0,UK,Action,7.7,499,120,0.243492828,17.37085862
57981889,40000000,0.170801385,0.110234425,USA,Crime,7.3,497,198.3301927,0.200864554,17.50439001
61094903,30000000,0.057845845,0.110234425,UK,Action,6.9,496,198.3301927,0.130345059,17.21670794
53082743,40000000,0.142693455,0.112011246,USA,Drama,8.5,437,500,0.2431062,17.50439001
54414716,42000000,0.132119417,0.110234425,USA,Comedy,6.3,284.7456014,198.3301927,0.066720621,17.55318018
57011847,40000000,0.260610657,0.110234425,USA,Adventure,5.9,496,198.3301927,0.09690071,17.50439001
50859889,40000000,0.132119417,0.047823677,USA,Action,7.8,284.7456014,500,0.150973032,17.50439001
51185897,30000000,0.068403133,0.204150358,UK,Action,6.7,500,60,0.170750526,17.21670794
52000688,40000000,0.188586151,0.110234425,USA,Action,6.4,199,198.3301927,0.120943529,17.50439001
49851591,40000000,0.149342105,0.220899931,USA,Comedy,5.9,19,40,0.146474504,17.50439001
47781388,40000000,0.078728076,0.110234425,USA,Mystery,6.6,462,198.3301927,0.103062481,17.50439001
52320979,40000000,0.104763994,0.110234425,USA,Drama,6.8,494,198.3301927,0.252115221,17.50439001
47806295,43000000,0.160814845,0.110234425,USA,Horror,6.5,60,198.3301927,0.120114138,17.57671067
51853450,25000000,0.132119417,0.110234425,USA,Comedy,6.6,284.7456014,198.3301927,0.110780008,17.03438638
46012734,40000000,0.156320214,0.110234425,USA,Comedy,5.8,314,198.3301927,0.184499748,17.50439001
47034272,40000000,0.132119417,0.064578346,USA,Biography,6.9,284.7456014,500,0.186082992,17.50439001
45856732,40000000,0.09327378,0.107094669,USA,Crime,7.1,487,220,0.224165495,17.50439001
59588068,40000000,0.146443035,0.110234425,USA,Horror,5.8,499,198.3301927,0.088475648,17.50439001
44175394,36000000,0.124975108,0.073393435,USA,Drama,7.2,483,476,0.16198015,17.3990295
45500797,40000000,0.184595358,0.137499053,USA,Adventure,6,60,20,0.165377716,17.50439001
41797066,40000000,0.132119417,0.110234425,USA,Action,4.7,284.7456014,198.3301927,0.018156508,17.50439001
38087756,40000000,0.07363838,0.110234425,USA,Comedy,5.2,453,198.3301927,0.194882611,17.50439001
37752931,40000000,0.121110723,0.110234425,USA,Drama,5.5,79,198.3301927,0.101196499,17.50439001
37371385,40000000,0.106194153,0.110234425,USA,Adventure,7,120,198.3301927,0.138694687,17.50439001
37101011,40000000,0.127784775,0.103125,USA,Comedy,5.8,80,20,0.132498527,17.50439001
38176892,40000000,0.095255991,0.093021173,USA,Horror,6.2,256,200,0.164321836,17.50439001
36283504,40000000,0.093487696,0.113621152,Germany,Mystery,6.5,498,60,0.10328171,17.50439001
35183792,38000000,0.132119417,0.059870912,USA,Biography,7.2,284.7456014,240,0.223175968,17.45309672
38543473,40000000,0.132119417,0.146748737,USA,Comedy,5.1,284.7456014,20,0.049349829,17.50439001
36037909,60000000,0.132119417,0.172350231,Germany,Comedy,4.7,284.7456014,180,0.105335634,17.90985512
42575718,40000000,0.132119417,0.110234425,USA,Horror,5.9,284.7456014,198.3301927,0.123819878,17.50439001
33864342,40000000,0.132119417,0.110234425,UK,Comedy,5.8,284.7456014,198.3301927,0.151934836,17.50439001
33508922,40000000,0.132119417,0.110234425,USA,Drama,7.2,284.7456014,198.3301927,0.133764037,17.50439001
42071069,30000000,0.140000814,0.110234425,USA,Comedy,6.2,494,198.3301927,0.186452053,17.21670794
32853640,40000000,0.132119417,0.110234425,USA,Comedy,5.7,284.7456014,198.3301927,0.129842974,17.50439001
42615685,40000000,0.057845845,0.149585542,USA,Comedy,6.1,496,500,0.122167964,17.50439001
32055248,25000000,0.094523467,0.110234425,USA,Action,6,58,198.3301927,0.218073113,17.03438638
31836745,40000000,0.151465052,0.110234425,USA,Adventure,6.9,492,198.3301927,0.10837531,17.50439001
30993544,40000000,0.132119417,0.110234425,USA,Comedy,6.5,284.7456014,198.3301927,0.156039009,17.50439001
30981850,40000000,0.082398236,0.173391198,USA,Biography,5,500,143,0.138694687,17.50439001
30199105,40000000,0.114814935,0.110234425,USA,Action,5.7,40,198.3301927,0.138694687,17.50439001
29077547,40000000,0.127826203,0.043804008,USA,Drama,7,386,140,0.15221815,17.50439001
29374178,40000000,0.145109443,0.358202876,USA,Crime,5.1,478,402,0.045440368,17.50439001
28535768,40000000,0.123,0.110234425,USA,Comedy,5.3,20,198.3301927,0.143517193,17.50439001
27663982,40000000,0.135149736,0.110234425,USA,Horror,4.4,473,198.3301927,0.075598061,17.50439001
27053815,40000000,0.105112943,0.110234425,Germany,Action,4.7,39,198.3301927,0.074319039,17.50439001
26814957,35000000,0.140691487,0.110234425,UK,Biography,6.7,478,198.3301927,0.125749953,17.37085862
25178165,40000000,0.104763994,0.110234425,USA,Drama,6.7,494,198.3301927,0.138694687,17.50439001
25117498,40000000,0.155112975,0.129671798,USA,Horror,5.7,60,40,0.138694687,17.50439001
32645,500000,0.152502606,0.110877423,USA,Crime,7.4,496,400,0.138694687,13.12236338
24332324,40000000,0.12688904,0.181610516,USA,Comedy,6.1,59,40,0.184586848,17.50439001
36665854,40000000,0.132119417,0.110234425,France,Action,6.4,284.7456014,198.3301927,0.143346664,17.50439001
22717758,40000000,0.178026501,0.110234425,USA,Adventure,6.2,397,198.3301927,0.199026507,17.50439001
22433915,60000000,0.152502606,0.110234425,USA,Crime,6.2,496,198.3301927,0.137409803,17.90985512
22326247,60000000,0.097236811,0.110234425,USA,Drama,5.9,220,198.3301927,0.167247537,17.90985512
21176322,40000000,0.095566764,0.101972862,USA,Action,4,397,300,0.082420454,17.50439001
20300000,40000000,0.1403847,0.110234425,USA,Drama,6.2,476,198.3301927,0.114054255,17.50439001
20302961,45000000,0.132119417,0.10920534,France,Drama,4.6,284.7456014,240,0.06745928,17.62217305
15962471,40000000,0.142770044,0.094229447,USA,Biography,6.4,237,160,0.07469318,17.50439001
14942422,40000000,0.093487696,0.110234425,USA,Action,5.9,498,198.3301927,0.10855112,17.50439001
14967182,40000000,0.163936616,0.168825758,USA,Action,5.1,497,20,0.081413015,17.50439001
18996755,45000000,0.077520921,0.110234425,Spain,Drama,7.6,239,198.3301927,0.114556109,17.62217305
14375181,51000000,0.212735367,0.062126327,USA,Action,4.2,40,280,0.02605997,17.74733619
20999103,40000000,0.117561761,0.154103551,USA,Adventure,7.8,492,500,0.169695308,17.50439001
14448589,40000000,0.041740712,0.110234425,USA,Comedy,5.8,151,198.3301927,0.151157611,17.50439001
14358033,40000000,0.187524838,0.096719628,USA,Comedy,5.9,99,491,0.21516459,17.50439001
33201661,77000000,0.132119417,0.110234425,France,Comedy,8.4,284.7456014,198.3301927,0.142766416,18.15931598
14018364,30000000,0.08533682,0.110234425,USA,Comedy,4.8,120,198.3301927,0.137822964,17.21670794
13395939,60000000,0.198038796,0.110234425,UK,Comedy,6.2,276,198.3301927,0.138694687,17.90985512
20113965,40000000,0.158312679,0.110234425,USA,Biography,6.5,293,198.3301927,0.126624535,17.50439001
13376506,40000000,0.132119417,0.110234425,USA,Drama,6.3,284.7456014,198.3301927,0.11538848,17.50439001
13208023,42000000,0.132119417,0.110234425,UK,Crime,3.3,284.7456014,198.3301927,0.017935615,17.55318018
13838130,40000000,0.062408233,0.110234425,USA,Action,5.9,177,198.3301927,0.132780112,17.50439001
5773519,40000000,0.132119417,0.110234425,USA,Drama,6,284.7456014,198.3301927,0.155895149,17.50439001
9652000,40000000,0.071604733,0.133439804,USA,Comedy,5.8,297,500,0.091726855,17.50439001
7000000,36000000,0.310045302,0.110234425,UK,Action,4.7,40,198.3301927,0.140121109,17.3990295
10431220,24000000,0.083381254,0.110234425,USA,Action,4.1,99,198.3301927,0.048876626,16.99356439
10326062,33000000,0.23255468,0.110234425,Germany,Action,6.8,430,198.3301927,0.178772256,17.31201812
6114237,40000000,0.132119417,0.110234425,USA,Drama,6.2,284.7456014,198.3301927,0.092899443,17.50439001
4835968,40000000,0.145109443,0.110234425,UK,Action,4.5,478,198.3301927,0.101766454,17.50439001
4777007,40000000,0.132119417,0.110234425,France,Comedy,5.8,284.7456014,198.3301927,0.179755984,17.50439001
3675072,26000000,0.164225286,0.133031185,UK,Adventure,7.3,496,160,0.138694687,17.0736071
18438149,40000000,0.132119417,0.110234425,USA,Comedy,5.9,284.7456014,198.3301927,0.105567367,17.50439001
511920,40000000,0.179621792,0.110234425,USA,Adventure,4.4,437,198.3301927,0.110240978,17.50439001
10640645,40000000,0.087195224,0.110234425,USA,Action,5.8,78,198.3301927,0.086279116,17.50439001
652526,40000000,0.117625,0.110234425,Germany,Action,5.1,20,198.3301927,0.142274212,17.50439001
80050171,20000000,0.132119417,0.110234425,USA,Drama,6.9,284.7456014,198.3301927,0.073268933,16.81124283
7564000,20000000,0.041740712,0.110234425,USA,Comedy,6.2,151,198.3301927,0.138694687,16.81124283
876671,25000000,0.080119544,0.110234425,USA,Adventure,6.9,20,198.3301927,0.090277809,17.03438638
2869369,30000000,0.116416308,0.015074405,UK,Comedy,7.3,56,40,0.219511579,17.21670794
128978,40000000,0.099383957,0.110234425,Hong Kong,Action,7.1,499,198.3301927,0.143682345,17.50439001
77231,25000000,0.076201669,0.110234425,France,Drama,6,39,198.3301927,0.154304811,17.03438638
4563029,39200000,0.164225286,0.110234425,South Korea,Action,7,496,198.3301927,0.028216499,17.4841873
50693162,23000000,0.132119417,0.110234425,USA,Action,7.6,284.7456014,198.3301927,0.157455133,16.95100477
6498000,18026148,0.212690476,0.110234425,India,Action,8.4,20,198.3301927,0.181709396,16.70733393
63411478,39000000,0.132119417,0.110234425,USA,Drama,7.1,284.7456014,198.3301927,0.169206325,17.4790722
144512310,38000000,0.089207443,0.039640685,USA,Action,6.7,493,60,0.265177909,17.45309672
35287788,39000000,0.14929335,0.110491637,USA,Animation,7,20,500,0.155111079,17.4790722
25335935,40000000,0.035466888,0.055425824,USA,Action,8,491,440,0.116136977,17.50439001
5881504,39000000,0.198038796,0.110234425,USA,Biography,5.3,276,198.3301927,0.138167613,17.4790722
60000000,39000000,0.095409871,0.101373918,UK,Action,4.9,219,40,0.125717705,17.4790722
29802761,40000000,0.152502606,0.110234425,USA,Comedy,6.4,496,198.3301927,0.162351682,17.50439001
626809,553632000,0.132119417,0.099292535,China,Action,7.4,284.7456014,60,0.156244751,20.13201076
127214072,38000000,0.132119417,0.110234425,USA,Comedy,6.1,284.7456014,198.3301927,0.151202958,17.45309672
88915214,38000000,0.135949804,0.110234425,USA,Comedy,6.5,498,198.3301927,0.09937826,17.45309672
30400000,39000000,0.144217172,0.110234425,USA,Comedy,5.7,20,198.3301927,0.173677953,17.4790722
85570368,38000000,0.078963902,0.120926316,USA,Action,5.1,495,220,0.176784551,17.45309672
75668868,35000000,0.169680597,0.121893616,USA,Action,6.6,274,120,0.146178433,17.37085862
6594136,38600000,0.132119417,0.217066354,Hong Kong,Action,6.5,284.7456014,80,0.136904615,17.46876283
58700247,38000000,0.12857215,0.124583333,USA,Drama,6.9,457,20,0.206918228,17.45309672
50668906,38000000,0.165885176,0.110234425,USA,Biography,7.6,498,198.3301927,0.165892372,17.45309672
39177215,38000000,0.132119417,0.221096249,USA,Crime,5.6,284.7456014,100,0.11191161,17.45309672
40334024,35000000,0.060735079,0.110234425,USA,Comedy,6.2,497,198.3301927,0.234411287,17.37085862
71038190,30000000,0.132119417,0.110234425,USA,Action,4.4,284.7456014,198.3301927,0.108213862,17.21670794
24044532,38000000,0.132119417,0.110234425,USA,Drama,5.6,284.7456014,198.3301927,0.160674561,17.45309672
22770864,38000000,0.145080852,0.110234425,USA,Comedy,5.5,79,198.3301927,0.192275509,17.45309672
18653746,38000000,0.078728076,0.079913517,Spain,Mystery,6.7,462,340,0.163295939,17.45309672
17305211,38000000,0.121110723,0.221096249,USA,Crime,6.1,79,100,0.119583386,17.45309672
16991902,57000000,0.132119417,0.110234425,USA,Drama,6.2,284.7456014,198.3301927,0.169971781,17.85856183
47536959,10000000,0.095085276,0.047253371,USA,Drama,7.3,500,180,0.119912496,16.11809565
10300000,38000000,0.330339145,0.117975524,USA,Adventure,6.6,496,420,0.21296148,17.45309672
13782838,15000000,0.057604263,0.096719628,USA,Horror,8.2,239,491,0.158134886,16.52356076
41997790,38000000,0.072271424,0.110234425,USA,Action,6.4,497,198.3301927,0.111927584,17.45309672
6482195,37000000,0.132119417,0.003850694,USA,Crime,6.4,284.7456014,20,0.165604298,17.42642847
623374,38000000,0.132119417,-0.021548239,USA,Action,5.2,284.7456014,60,0.093132456,17.45309672
7871693,55000000,0.117561761,0.110234425,USA,Adventure,6.5,492,198.3301927,0.125089101,17.82284374
