,actor,sentiment,count
1378,Jim Broadbent,0.08749305555555556,40
1379,Toby Jones,0.08941262841603112,80
1380,Dick Clark,0.1362670116341992,140
1381,Matthew Perry,0.12619799378169913,296
1382,Peter Dinklage,0.08986996577881991,216
1383,Denzel Washington,0.16588517610605968,498
1384,Zooey Deschanel,0.1590231217793607,494
1385,Jennifer Jason Leigh,0.11641630752679863,56
1386,Robin Williams,0.1171931561372351,494
1387,Aldis Hodge,0.22082575006012506,60
1388,Harrison Ford,0.09716929078672332,492
1389,Elizabeth Daily,0.017499999999999998,20
1390,Morgan Freeman,0.11061689338669153,483
1391,Meryl Streep,0.11647301564692406,494
1392,Johnny Depp,0.07872807627771616,462
1393,Alan Rickman,0.10853558044202062,493
1394,Joe Lo Truglio,0.5994018764143065,440
1395,Ryan Gosling,0.1004387974068557,497
1396,Imelda Staunton,0.20542954514882478,59
1397,Ty Burrell,0.08635342261904763,20
1398,Matthew McConaughey,0.17080138499222025,497
1399,Shun Oguri,0.2560119047619048,20
1400,Bill Murray,0.11756176113536748,492
1401,Clea DuVall,0.05229545454545455,20
1402,Robert De Niro,0.15250260584143246,496
1403,Julian Glover,0.17879960317460317,20
1404,Mia Sara,0.09636739718614719,100
1405,Milla Jovovich,0.040881448539011565,238
1406,David Lyons,0.09611064237721605,160
1407,Gerard Butler,0.13594980420720884,498
1408,Bella Thorne,0.15489881943353467,496
1409,Harrison Ford,0.09716929078672332,492
1410,Liam Neeson,0.057845844721474755,496
1411,Robert Duvall,0.1383028926850541,78
1412,Scott Grimes,0.37662610597229745,80
1413,Mara Wilson,0.04073470400885341,486
1414,Jason Statham,0.11573018974203189,475
1415,Matt Smith,0.12459688688467647,498
1416,James Corden,0.05701869199926501,492
1417,Viggo Mortensen,0.16836111702354492,138
1418,Paul Walker,0.08920744283378193,493
1419,Harold Ramis,0.10213003598331985,118
1420,Mo'Nique,0.09508527646254208,500
1421,Phil Davis,0.16485979240180929,119
1422,J.K. Simmons,0.1211107229619888,79
1423,Leonard Nimoy,0.18349940958589203,258
1424,Ellen Burstyn,0.3591314935064934,20
1425,Scarlett Johansson,0.07625689216320523,495
1426,Morgan Freeman,0.11061689338669153,483
1427,John Belushi,0.10652973031621511,197
1428,America Ferrera,0.15874268031076064,140
1429,Dolly Parton,0.1678844154742512,487
1430,Sharon Small,0.08102570346320348,20
1431,Oliver Platt,0.11583333333333334,20
1432,Bruce Willis,0.036719473979653874,495
1433,Dennis Quaid,0.17582654095175484,438
1434,Vanessa Redgrave,0.12785547785547785,39
1435,Rufus Sewell,0.14510944276855062,478
1436,Dominic Cooper,0.18198870400432904,40
1437,Piper Laurie,0.1213715277777778,20
1438,Matthew McConaughey,0.17080138499222025,497
1439,Bradley Cooper,0.0367846418151208,499
1440,Oliver Platt,0.11583333333333334,20
1441,Julia Roberts,0.1303544018646864,493
1442,Meat Loaf,0.11538537710669441,493
1443,Robert De Niro,0.15250260584143246,496
1444,LL Cool J,0.10991580623469238,482
1445,Robert De Niro,0.15250260584143246,496
1446,Charlotte Rampling,0.0949047619047619,20
1447,Jamie Lee Curtis,0.22783573810228674,499
1448,Steve Carell,0.14436739309516367,485
1449,Tom Wilkinson,0.14679797979797982,20
1450,Liam Neeson,0.057845844721474755,496
1451,Anjelica Huston,0.157130562077596,59
1452,Robert Duvall,0.1383028926850541,78
1453,Julia Roberts,0.1303544018646864,493
1454,Ryan O'Neal,0.16547916666666668,20
1455,Sarah Carter,0.07099613190628816,260
1456,Holly Hunter,0.1433646949341782,179
1457,Dennis Quaid,0.17582654095175484,438
1458,Dwayne Johnson,0.19838533653255278,499
1459,Scarlett Johansson,0.07625689216320523,495
1460,Michael Biehn,0.11481493506493508,40
1461,Scott Glenn,0.11869949494949497,20
1462,Natalie Portman,0.14069148726991115,478
1463,Robert De Niro,0.15250260584143246,496
1464,Angelina Jolie Pitt,0.04174071207183788,151
1465,Rip Torn,0.06368322643889003,298
1466,Christopher Lambert,0.1770373038419913,80
1467,Harold Perrineau,0.18470684523809527,40
1468,Woody Allen,0.06502630638594867,497
1469,Jake Gyllenhaal,0.0953481413637076,484
1470,Paul Hogan,0.20986466799259768,40
1471,Ryan Reynolds,0.1367400621654784,495
1472,Robin Williams,0.1171931561372351,494
1473,Tom Cruise,0.07900278779568609,499
1474,Clint Eastwood,0.06589611848420364,487
1475,Toby Jones,0.08941262841603112,80
1476,Liam Neeson,0.057845844721474755,496
1477,Luke Bracey,0.27353571428571427,20
1478,Liam Neeson,0.057845844721474755,496
1479,Emma Stone,0.10635324958055607,497
1480,Benedict Cumberbatch,0.10081451656621555,494
1481,Sarah Michelle Gellar,0.06784206074722378,115
1482,Cara Delevingne,0.3351187364390369,498
1483,Martin Short,0.10962387144098336,191
1484,Mike Vogel,0.09447121136964888,80
1485,Kevin Nash,0.07038561938196974,137
1486,Robert De Niro,0.15250260584143246,496
1487,Kelly Macdonald,0.1400691724724928,40
1488,Colin Firth,0.15213710192838095,499
1489,Mary Lynn Rajskub,0.04103590197340196,37
1490,Bailee Madison,0.25280391285302,140
1491,Natalie Portman,0.14069148726991115,478
1492,Michael Biehn,0.11481493506493508,40
1493,Jet Li,0.09938395734983041,499
1494,Josh Hutcherson,0.062408232853148116,177
1495,Johnny Depp,0.07872807627771616,462
1496,Alicia Witt,0.10526315789473684,19
1497,Liam Neeson,0.057845844721474755,496
1498,Robert De Niro,0.15250260584143246,496
1499,Darcy Donavan,0.33518680668290046,160
1500,Robert De Niro,0.15250260584143246,496
1501,Colin Firth,0.15213710192838095,499
1502,Al Pacino,0.1403847002950841,476
1503,Kelly Preston,0.017083333333333332,20
1504,J.K. Simmons,0.1211107229619888,79
1505,Heather Locklear,0.3356269186542625,78
1506,Alfre Woodard,0.21268459059400507,158
1507,Elizabeth Daily,0.017499999999999998,20
1508,Dave Chappelle,0.11068061187951463,498
1509,Mike Vogel,0.09447121136964888,80
1510,Jet Li,0.09938395734983041,499
1511,Emma Stone,0.10635324958055607,497
1512,Alfre Woodard,0.21268459059400507,158
1513,Jon Hamm,0.0880173587820909,455
1514,Jeff Bridges,0.3303391445818768,496
1515,Colin Firth,0.15213710192838095,499
1516,Dane Cook,0.09556676443317322,397
1517,Jet Li,0.09938395734983041,499
1518,Meryl Streep,0.11647301564692406,494
1519,Channing Tatum,0.14801853621680766,499
1520,Mila Kunis,0.19297671313081768,437
1521,Robin Williams,0.1171931561372351,494
1522,Joseph Cotten,0.18946875000000002,20
1523,Morgan Freeman,0.11061689338669153,483
1524,Bill Murray,0.11756176113536748,492
1525,George Kennedy,0.16769462481962483,20
1526,Benedict Cumberbatch,0.10081451656621555,494
1527,Connie Ray,-0.03414880952380951,40
1528,Aimee Garcia,0.22723161807501516,497
1529,Hugh Jackman,0.2908443989992097,494
1530,Denzel Washington,0.16588517610605968,498
1531,Johnny Depp,0.07872807627771616,462
1532,Channing Tatum,0.14801853621680766,499
1533,Chris Evans,0.16422528641400144,496
1534,Bailee Madison,0.25280391285302,140
1535,Jason Statham,0.11573018974203189,475
1536,Adam Sandler,0.07325861530560786,494
1537,Matt Damon,0.09327377987896385,487
1538,Tyler James Williams,0.11750000000000001,20
1539,Martin Landau,0.14929335016835016,20
1540,Frank Langella,0.19790584415584417,20
1541,Frank Grillo,0.02938924963924964,20
1542,Chris Marquette,0.17387288059163059,20
1543,Martin Starr,0.14192842111592113,80
1544,Tom Hardy,0.08990437962038896,496
1545,Sissy Spacek,0.1382190519571848,79
1546,Emily Watson,0.1578057769052452,100
1547,Robin Wright,0.10533184408184408,39
1548,Heath Ledger,0.10860359352392489,496
1549,Victor Wong,0.05515625,20
1550,Tom Hardy,0.08990437962038896,496
1551,Alan Rickman,0.10853558044202062,493
1552,Tom Berenger,0.23562500000000003,20
1553,Joseph Gordon-Levitt,0.12443745574725261,218
1554,Charlie Hunnam,0.15157582962435284,237
1555,John Doe,0.06615905087887847,377
1556,Kyra Sedgwick,0.09766740204240204,39
1557,Brendan Fraser,0.26061065665778355,496
1558,Brian Bosworth,0.17893849206349205,20
1559,Viggo Mortensen,0.16836111702354492,138
1560,Tanya Roberts,0.1433846726190476,20
1561,Cheech Marin,0.08813555816788575,58
1562,Anthony Hopkins,0.12497510754045438,483
1563,Lin Shaye,0.06555334595959596,40
1564,Naomi Watts,0.0775209214061692,239
1565,Donald Faison,0.13029258366308177,500
1566,Meat Loaf,0.11538537710669441,493
1567,Kate Winslet,0.1548689893967067,496
1568,Colin Firth,0.15213710192838095,499
1569,Billy Burke,0.22508333333333336,20
1570,Zoe Kazan,0.051370133784238686,79
1571,Nicolas Cage,0.09348769631463157,498
1572,Ed Begley Jr.,0.12688903974291948,59
1573,Michael Fassbender,0.1710079478812608,258
1574,Martin Kove,0.22080018939393944,40
1575,Keanu Reeves,0.10476399390001678,494
1576,Kristen Stewart,0.14629147567606665,492
1577,Leonard Nimoy,0.18349940958589203,258
1578,Sylvester Stallone,0.163936616432329,497
1579,Ray Winstone,0.08719522375772376,78
1580,Omar Epps,0.19803879580396794,276
1581,Natalie Portman,0.14069148726991115,478
1582,Romany Malco,0.2974269480519481,20
1583,Bruce Willis,0.036719473979653874,495
1584,Will Ferrell,0.08942211397129829,477
1585,Jeff Bridges,0.3303391445818768,496
1586,Muse Watson,0.14974107142857143,60
1587,Minnie Driver,0.13573456635956638,39
1588,Morgan Freeman,0.11061689338669153,483
1589,Angelina Jolie Pitt,0.04174071207183788,151
1590,Topher Grace,0.1885861509024198,199
1591,Josh Charles,0.1462148191314858,39
1592,Lena Horne,0.1367089381188296,118
1593,Oliver Platt,0.11583333333333334,20
1594,Willie Garson,0.0934604037549181,139
1595,Olivia Munn,0.1984212662337662,20
1596,Adam Scott,0.001,500
1597,Paul Walker,0.08920744283378193,493
1598,Robert De Niro,0.15250260584143246,496
1599,Dwayne Johnson,0.19838533653255278,499
1600,Christian Bale,0.14269345514517914,437
1601,Emma Stone,0.10635324958055607,497
1602,Naomi Watts,0.0775209214061692,239
1603,Adam Sandler,0.07325861530560786,494
1604,Harrison Ford,0.09716929078672332,492
1605,Will Smith,0.0576314927012472,496
1606,George Kennedy,0.16769462481962483,20
1607,Ryan Gosling,0.1004387974068557,497
1608,Vin Diesel,0.07227142397261321,497
1609,Hugh Jackman,0.2908443989992097,494
1610,Scarlett Johansson,0.07625689216320523,495
1611,Hugh Jackman,0.2908443989992097,494
1612,Paul Walker,0.08920744283378193,493
1613,Ioan Gruffudd,0.1576106821419321,39
1614,Natalie Portman,0.14069148726991115,478
1615,Channing Tatum,0.14801853621680766,499
1616,Leonardo DiCaprio,0.15053152394643182,495
1617,Tasha Smith,0.1790351618867244,60
1618,Stephen Rea,0.15511297498797497,60
1619,Vanessa Williams,0.178834772129278,277
1620,Demi Moore,0.18218903230038594,458
1621,Tom Burke,0.12913020745650955,375
1622,Bingbing Fan,0.07887411315536316,60
1623,Joan Rivers,0.08353877701672056,497
1624,Demi Moore,0.18218903230038594,458
1625,Sarah Silverman,0.060735078576502094,497
1626,Judge Reinhold,0.13275686898135877,98
1627,Dennis Quaid,0.17582654095175484,438
1628,Dwayne Johnson,0.19838533653255278,499
1629,Clint Eastwood,0.06589611848420364,487
1630,Candice Bergen,0.08499296536796537,20
1631,Ken Howard,0.1731706475785423,57
1632,Roma Downey,0.22675451464449525,239
1633,Matt Damon,0.09327377987896385,487
1634,Anthony Hopkins,0.12497510754045438,483
1635,Zachary Gordon,0.07369047619047618,20
1636,Mira Sorvino,0.09723681137163027,220
1637,Will Ferrell,0.08942211397129829,477
1638,Scarlett Johansson,0.07625689216320523,495
1639,Chris Noth,0.047826507260100994,20
1640,Scarlett Johansson,0.07625689216320523,495
1641,Rosario Dawson,0.12782620256870036,386
1642,Jason Statham,0.11573018974203189,475
1643,Richard E. Grant,0.17097234906337289,497
1644,Naomi Watts,0.0775209214061692,239
1645,CCH Pounder,0.10739359676162133,20
1646,Michael Biehn,0.11481493506493508,40
1647,Rock Hudson,0.0762540855869697,159
1648,Brendan Fraser,0.26061065665778355,496
1649,Ed Skrein,0.1314475520410579,40
1650,Johnny Depp,0.07872807627771616,462
1651,Michiel Huisman,0.13981719539141416,20
1652,Gary Lewis,0.06665646258503401,60
1653,Bradley Cooper,0.0367846418151208,499
1654,Stephen Root,0.09283462248535782,136
1655,Colin Firth,0.15213710192838095,499
1656,Roy Scheider,-0.007127192982456137,19
1657,Robert De Niro,0.15250260584143246,496
1658,Christian Bale,0.14269345514517914,437
1659,Tom Wilkinson,0.14679797979797982,20
1660,Wilford Brimley,0.05760426289191977,239
1661,Jeff Bridges,0.3303391445818768,496
1662,Clint Eastwood,0.06589611848420364,487
1663,Minnie Driver,0.13573456635956638,39
1664,Peter Dinklage,0.08986996577881991,216
1665,Keanu Reeves,0.10476399390001678,494
1666,Jennifer Lawrence,0.129381611441058,497
1667,Omari Hardwick,0.21507469794247516,159
1668,Jason Statham,0.11573018974203189,475
1669,Djimon Hounsou,0.14625188910791598,140
1670,Catherine O'Hara,0.20224685661393088,414
1671,Jake Gyllenhaal,0.0953481413637076,484
1672,Benedict Cumberbatch,0.10081451656621555,494
1673,Elaine Hendrix,0.15950757575757576,20
1674,Jennifer Lawrence,0.129381611441058,497
1675,Dolly Parton,0.1678844154742512,487
1676,Jennifer Jason Leigh,0.11641630752679863,56
1677,Harrison Ford,0.09716929078672332,492
1678,Macaulay Culkin,0.07363838018651171,453
1679,Ian Somerhalder,0.3134492427060786,500
1680,Dean Stockwell,0.14976346801346802,20
1681,Anthony Hopkins,0.12497510754045438,483
1682,Tia Carrere,0.3063016183035715,20
1683,Bam Margera,0.08255559294424843,119
1684,Roy Scheider,-0.007127192982456137,19
1685,Jamie Lee Curtis,0.22783573810228674,499
1686,Nia Long,0.21677911556491503,413
1687,Gary Cole,0.11223408539126618,60
1688,Christopher Lambert,0.1770373038419913,80
1689,Busy Philipps,0.15632021373358707,314
1690,Shailene Woodley,0.12055993590681541,398
1691,Tim Blake Nelson,0.13767939975864088,140
1692,Kelly Preston,0.017083333333333332,20
1693,Michael Jai White,0.08338125422090067,99
1694,Johnny Depp,0.07872807627771616,462
1695,Sam Claflin,0.21527938787320489,300
1696,John Amos,0.11782003630050503,98
1697,Roy Scheider,-0.007127192982456137,19
1698,Mila Kunis,0.19297671313081768,437
1699,Alyson Hannigan,0.10119841269841272,40
1700,Roger Rees,0.058008319805194795,60
1701,David Oyelowo,0.17062590187590185,20
1702,Haley Joel Osment,0.06613492063492069,60
1703,Barry Watson,0.012,20
1704,Nia Long,0.21677911556491503,413
1705,Jay Hernandez,0.0762016687016687,39
1706,David Carradine,0.09689948764315853,79
1707,William Smith,0.14312108150470218,58
1708,Billy Crudup,0.17832855133709163,138
1709,Jay Hernandez,0.0762016687016687,39
1710,Sarah Michelle Gellar,0.06784206074722378,115
1711,Richard Lawson,0.3434384920634921,20
1712,Keanu Reeves,0.10476399390001678,494
1713,Robin Williams,0.1171931561372351,494
1714,Robert Forster,0.12088865348399246,59
1715,Jon Seda,0.3913333333333333,20
1716,Diedrich Bader,0.09981127060074428,19
1717,Brad Pitt,0.10961099833308816,493
1718,Tina Fey,0.14229640034335922,465
1719,Philip Seymour Hoffman,0.17078487649916219,117
1720,Jeremy Shada,0.23965345418470418,20
1721,Clint Eastwood,0.06589611848420364,487
1722,Isaiah Washington,0.04361067305710163,136
1723,Patton Oswalt,0.08408839769295894,495
1724,Bill Murray,0.11756176113536748,492
1725,Sela Ward,0.3147786413522554,239
1726,Tom Wilkinson,0.14679797979797982,20
1727,Drake Bell,0.09537722665951308,392
1728,Johnny Lewis,0.2307397186147186,20
1729,Joe Mantegna,0.22130480828695115,40
1730,Jason Statham,0.11573018974203189,475
1731,Kate Winslet,0.1548689893967067,496
1732,Jamie Lee Curtis,0.22783573810228674,499
1733,Keanu Reeves,0.10476399390001678,494
1734,Mike Vogel,0.09447121136964888,80
1735,Leighton Meester,0.10698924091562101,159
1736,Adam Goldberg,0.009202380952380955,20
1737,Alan Rickman,0.10853558044202062,493
1738,Kevin Sussman,0.46295104183790897,79
1739,Jeff Bridges,0.3303391445818768,496
1740,Viggo Mortensen,0.16836111702354492,138
1741,Sheryl Lee,0.16137534366403994,120
1742,Janet Leigh,0.14207181813171396,120
1743,Dane Cook,0.09556676443317322,397
1744,Alex Pettyfer,0.11762500000000001,20
1745,Mako,0.11985132746999835,79
1746,Matthew Broderick,0.07093689975990397,119
1747,Oliver Platt,0.11583333333333334,20
1748,Adam Sandler,0.07325861530560786,494
1749,Kristen Stewart,0.14629147567606665,492
1750,Quentin Tarantino,0.19159282809257452,493
1751,Robert Downey Jr.,0.14644303481409487,499
1752,Haley Joel Osment,0.06613492063492069,60
1753,Naomi Watts,0.0775209214061692,239
1754,Cole Hauser,0.08628306878306878,18
1755,Kristen Stewart,0.14629147567606665,492
1756,Thomas Lennon,0.1492609081434839,99
1757,Andy Dick,0.0766513949013949,60
1758,Ronald Reagan,0.08614807186036322,497
1759,Martin Landau,0.14929335016835016,20
1760,Julia Roberts,0.1303544018646864,493
1761,Carmen Electra,0.026606819106819116,195
1762,Bill Murray,0.11756176113536748,492
1763,Chris Evans,0.16422528641400144,496
1764,Joseph Gilgun,0.3314195526695527,20
1765,Amy Poehler,0.20986995650953982,495
1766,Jason Statham,0.11573018974203189,475
1767,Jim Broadbent,0.08749305555555556,40
1768,Brendan Fraser,0.26061065665778355,496
1769,Nicolas Cage,0.09348769631463157,498
1770,Fisher Stevens,0.01893939393939394,20
1771,Taylor Cole,0.2530341796875,40
1772,Victor Wong,0.05515625,20
1773,Bob Hoskins,0.12194846462460097,99
1774,Kate Winslet,0.1548689893967067,496
1775,Woody Allen,0.06502630638594867,497
1776,Matthew Perry,0.12619799378169913,296
1777,Bradley Cooper,0.0367846418151208,499
1778,Robert De Niro,0.15250260584143246,496
1779,Natasha Lyonne,0.12975155811525152,199
1780,Peter Dinklage,0.08986996577881991,216
1781,Aisha Tyler,0.0659095266255076,158
1782,Robert De Niro,0.15250260584143246,496
1783,Scott Baio,0.16991681315195173,494
1784,Debbie Reynolds,0.13454228269376578,118
1785,Sammy Davis Jr.,0.09916082348963638,318
1786,Jimmy Fallon,0.14000081364281355,494
1787,Chris Brown,0.08898603401716196,496
1788,Jim Broadbent,0.08749305555555556,40
1789,Tom Wilkinson,0.14679797979797982,20
1790,Michael Fassbender,0.1710079478812608,258
1791,Robert Downey Jr.,0.14644303481409487,499
1792,Gerard Butler,0.13594980420720884,498
1793,Scott Porter,0.08540963203463203,20
1794,David Oyelowo,0.17062590187590185,20
1795,Christian Bale,0.14269345514517914,437
1796,Henry Cavill,0.12070316462303562,499
1797,Zachary Gordon,0.07369047619047618,20
1798,Philip Seymour Hoffman,0.17078487649916219,117
1799,Minnie Driver,0.13573456635956638,39
1800,Isabelle Adjani,0.13277380952380952,20
1801,Steve Guttenberg,0.1545175438596491,19
1802,Ray Winstone,0.08719522375772376,78
1803,Donny Boaz,0.2656321595071595,20
1804,Damon Wayans,0.09790367736077481,59
1805,Christian Bale,0.14269345514517914,437
1806,Charlize Theron,0.08670740993539289,484
1807,Chazz Palminteri,0.0054444444444444445,60
1808,Brad Pitt,0.10961099833308816,493
1809,Gerard Butler,0.13594980420720884,498
1810,Ryan Gosling,0.1004387974068557,497
1811,Esai Morales,0.2885049005681818,100
1812,Al Pacino,0.1403847002950841,476
1813,Djimon Hounsou,0.14625188910791598,140
1814,Emma Watson,0.10018785167525969,498
1815,Andy Lau,0.12658542493386243,100
1816,Gerard Butler,0.13594980420720884,498
1817,Leonard Nimoy,0.18349940958589203,258
1818,Mani Bharathi,0.09750595238095236,20
1819,Robert De Niro,0.15250260584143246,496
1820,Milla Jovovich,0.040881448539011565,238
1821,Nicolas Cage,0.09348769631463157,498
1822,Toby Jones,0.08941262841603112,80
1823,Mary McDonnell,0.28842358292748915,40
1824,Justin Timberlake,0.04669354689078884,496
1825,Al Pacino,0.1403847002950841,476
1826,David Arquette,0.20476200140019005,497
1827,Scatman Crothers,0.0,20
1828,Lea Thompson,0.13875742313242315,39
1829,Jeffrey Combs,0.16583255121305437,159
1830,Taran Killam,0.16171690867003363,60
1831,Mara Wilson,0.04073470400885341,486
1832,Andy Lau,0.12658542493386243,100
1833,Liam Neeson,0.057845844721474755,496
1834,Emily Watson,0.1578057769052452,100
1835,Adam Scott,0.001,500
1836,James Mason,0.31215579221686923,458
1837,Topher Grace,0.1885861509024198,199
1838,Holly Hunter,0.1433646949341782,179
1839,Steve Buscemi,0.07896390158195717,495
1840,Logan Lerman,0.09505219037416004,198
1841,Nicolas Cage,0.09348769631463157,498
1842,Johnny Depp,0.07872807627771616,462
1843,Craig Roberts,0.08029190207156307,59
1844,Peter Greene,0.06297077116831581,80
1845,Tom Hanks,0.1514650522782509,492
1846,Luenell,0.1507116244243648,260
1847,Linda Cardellini,0.13820353682720443,59
1848,Leonard Nimoy,0.18349940958589203,258
1849,Tom Wilkinson,0.14679797979797982,20
1850,Amy Poehler,0.20986995650953982,495
1851,Nicolas Cage,0.09348769631463157,498
1852,Craig T. Nelson,0.13024603174603175,20
1853,Bernie Mac,0.09456082325936738,498
1854,Will Ferrell,0.08942211397129829,477
1855,Nia Vardalos,0.11987936173062753,79
1856,Zachary Gordon,0.07369047619047618,20
1857,Shane Black,0.1627956882322807,198
1858,Jeffrey Jones,0.08807277470471912,180
1859,Ming-Na Wen,0.061087301587301586,60
1860,Tina Fey,0.14229640034335922,465
1861,Kristin Scott Thomas,0.10623020498020498,78
1862,Nicolas Cage,0.09348769631463157,498
1863,Emma Stone,0.10635324958055607,497
1864,Sally Hawkins,0.11491271344396345,60
1865,Denzel Washington,0.16588517610605968,498
1866,Hulk Hogan,0.10875978566296449,496
1867,Jamie Lee Curtis,0.22783573810228674,499
1868,Dennis Quaid,0.17582654095175484,438
1869,Bob Newhart,0.14437281010018077,116
1870,Mako,0.11985132746999835,79
1871,Robert De Niro,0.15250260584143246,496
1872,Judy Greer,0.24723860630110628,40
1873,Kelsey Grammer,0.16871618516514347,180
1874,Woody Allen,0.06502630638594867,497
1875,Amanda Schull,0.22645833333333334,20
1876,Olivia Wilde,0.1191758646213501,497
1877,Kristen Stewart,0.14629147567606665,492
1878,Ian Somerhalder,0.3134492427060786,500
1879,Kate Winslet,0.1548689893967067,496
1880,Alan Ruck,0.14613131313131314,20
1881,Steve Buscemi,0.07896390158195717,495
1882,Jason Robards,0.29591762404262406,20
1883,Nancy Allen,0.03951706233568719,240
1884,Rebecca Budig,0.12358223365964834,220
1885,Joan Allen,0.1292720734126984,80
1886,Craig T. Nelson,0.13024603174603175,20
1887,Miriam Margolyes,0.12778477483164982,80
1888,Ian McDiarmid,0.14519281924584954,99
1889,David Masterson,0.08998334869862648,60
1890,Johnny Depp,0.07872807627771616,462
1891,J.K. Simmons,0.1211107229619888,79
1892,Tom Hardy,0.08990437962038896,496
1893,Julie Christie,0.19912526685643123,73
1894,Bruce Greenwood,0.2103106384356384,39
1895,Kirsten Dunst,0.14277004428705378,237
1896,Woody Allen,0.06502630638594867,497
1897,Clint Howard,0.09962270773208275,60
1898,Adam Goldberg,0.009202380952380955,20
1899,James Hetfield,0.09362251520884142,178
1900,Tom Berenger,0.23562500000000003,20
1901,Demi Moore,0.18218903230038594,458
1902,Robert De Niro,0.15250260584143246,496
1903,Emma Stone,0.10635324958055607,497
1904,Vanessa Ferlito,0.1341232638888889,20
1905,Jason Momoa,0.06260978567905316,157
1906,Anne Hathaway,0.09718446908998704,497
1907,Don Cheadle,0.05163066730699763,498
1908,Henry Ian Cusick,0.19538825757575762,40
1909,Jennifer Hudson,0.1255113680249736,472
1910,Bruce Willis,0.036719473979653874,495
1911,Michael Biehn,0.11481493506493508,40
1912,Jeremy Brett,0.2387505044390637,59
1913,Muse Watson,0.14974107142857143,60
1914,Rob Riggle,0.10117670935331886,158
1915,Chris Moss,0.07327965817251532,260
1916,Jamie Lee Curtis,0.22783573810228674,499
1917,Jet Li,0.09938395734983041,499
1918,Harold Perrineau,0.18470684523809527,40
1919,Ryan Reynolds,0.1367400621654784,495
1920,Jeff Bridges,0.3303391445818768,496
1921,Will Ferrell,0.08942211397129829,477
1922,Alex Pettyfer,0.11762500000000001,20
1923,T.I.,0.06889399728184195,494
1924,Anna Kendrick,0.18955493590983752,496
1925,Gary Cole,0.11223408539126618,60
1926,Alexander Gould,0.08156733630952383,40
1927,Vanessa Williams,0.178834772129278,277
1928,Don Cheadle,0.05163066730699763,498
1929,Ava Gardner,0.2427899305555555,80
1930,Nia Vardalos,0.11987936173062753,79
1931,Judy Greer,0.24723860630110628,40
1932,Jim Broadbent,0.08749305555555556,40
1933,DeRay Davis,0.06025824652777776,119
1934,Paul Walker,0.08920744283378193,493
1935,Aidan Quinn,0.11651992018398268,40
1936,Victor Wong,0.05515625,20
1937,Rufus Sewell,0.14510944276855062,478
1938,Tippi Hedren,0.13213790446841295,59
1939,Josh Hutcherson,0.062408232853148116,177
1940,Janeane Garofalo,0.13896453373015877,40
1941,Rob Paulsen,0.20377226209463056,38
1942,George Peppard,0.13185615079365082,40
1943,Julianna Guill,0.39761931818181817,20
1944,Macaulay Culkin,0.07363838018651171,453
1945,Robert Downey Jr.,0.14644303481409487,499
1946,Rufus Sewell,0.14510944276855062,478
1947,Hal Holbrook,0.12006331168831168,20
1948,Alan Rickman,0.10853558044202062,493
1949,Anne Hathaway,0.09718446908998704,497
1950,Danny Strong,0.10382412812881561,20
1951,Frances Fisher,0.1895876260243856,153
1952,Robin Williams,0.1171931561372351,494
1953,Lauren Holly,0.31691790674603176,60
1954,Charlotte Rampling,0.0949047619047619,20
1955,Paul Walker,0.08920744283378193,493
1956,Gary Oldman,0.1780265008163193,397
1957,Bruce Willis,0.036719473979653874,495
1958,Matt Bomer,0.22730622240342865,217
1959,Ivana Baquero,0.16093500797448165,19
1960,Mo'Nique,0.09508527646254208,500
1961,Leighton Meester,0.10698924091562101,159
1962,Bolo Yeung,0.060520833333333336,20
1963,Bill Bailey,0.09485356596458534,310
1964,Jada Pinkett Smith,0.12954573068161554,178
1965,Scarlett Johansson,0.07625689216320523,495
1966,Mila Kunis,0.19297671313081768,437
1967,Alyson Hannigan,0.10119841269841272,40
1968,J.K. Simmons,0.1211107229619888,79
1969,Will Ferrell,0.08942211397129829,477
1970,Mike Starr,0.06238592271925606,60
1971,Nicolas Cage,0.09348769631463157,498
1972,Robert Pattinson,0.12857214997817534,457
1973,Jon Lovitz,0.0788875988638647,79
1974,Denzel Washington,0.16588517610605968,498
1975,Farrah Fawcett,0.1466210172515976,98
1976,Martin Landau,0.14929335016835016,20
1977,Woody Allen,0.06502630638594867,497
1978,Natasha Lyonne,0.12975155811525152,199
1979,Christopher Lambert,0.1770373038419913,80
1980,Jeremy Renner,0.16831229104286916,500
1981,Vanessa Redgrave,0.12785547785547785,39
1982,Rosario Dawson,0.12782620256870036,386
1983,Mo'Nique,0.09508527646254208,500
1984,Viggo Mortensen,0.16836111702354492,138
1985,Orlando Bloom,0.07510295740709473,497
1986,Vivica A. Fox,0.19568073593073593,60
1987,Bruce Dern,0.1832354918229917,100
1988,Mekhi Phifer,0.11323393711551606,38
1989,Judge Reinhold,0.13275686898135877,98
1990,Macaulay Culkin,0.07363838018651171,453
1991,Tom Selleck,0.07126404828947978,478
1992,Bill Murray,0.11756176113536748,492
1993,Tom Cruise,0.07900278779568609,499
1994,Colin Firth,0.15213710192838095,499
1995,Kelly Preston,0.017083333333333332,20
1996,Kristen Stewart,0.14629147567606665,492
1997,Oprah Winfrey,0.1436905732355069,491
1998,Morgan Freeman,0.11061689338669153,483
1999,Benedict Cumberbatch,0.10081451656621555,494
2000,Sissy Spacek,0.1382190519571848,79
2001,Jamie Lee Curtis,0.22783573810228674,499
